Study_Hours,Attendance_Pct,Prev_CGPA,Assignments_Done,Sleep_Hours,IQ_Score,Stress_Level,Final_Score
12.562815382288218,73.71071083287319,5.560946745772307,32,7.267885776089204,124.33887253349363,3.549312009680162,100.0
3.1947805145337558,93.10213254946567,8.38492578988438,49,4.84830198722547,120.15235312276094,5.031791670513446,100.0
8.227751014617786,92.22746992675351,9.88778254298348,47,5.414000774237905,72.81498124343916,4.9328082733856,100.0
9.47863310179268,65.95502366216279,5.539180374665487,40,6.351814436013919,133.88240682862283,0.039599430121427526,100.0
0.7432066035199636,91.44577370753387,7.925047608844447,18,9.346929611741125,89.82539901227206,5.011627314574904,63.74254197422573
9.720717630423014,51.85038173577463,5.18858579655844,21,6.629874006851686,131.53655015472756,3.8377245797740924,100.0
2.7283859789966645,79.81349392410266,7.391981527429659,4,6.2971466158027,96.15685641790023,9.720793354745572,57.15150707778378
1.0408254877644723,61.50044186438515,6.783594920130017,1,4.489772800485827,94.88624940862097,1.5915908399382983,40.331709712659524
15.182168596053332,56.02834428886394,9.832031977789223,29,6.014972814834834,96.29008400383266,3.54154196759495,100.0
15.45011252919295,53.84766008146046,7.651163636178799,46,5.150595469013755,93.98815532530764,4.194814850898197,100.0
12.934357569863378,84.81443879390699,6.097038232520912,38,5.4952302536158,137.8659480673483,3.906935371009488,100.0
4.873820306773931,66.9937481884033,4.684574709327601,3,7.179926020238113,98.85455201019049,6.658308276518625,67.490748702257
1.562753824102142,86.23833857643808,4.907480972409608,32,6.398253691583234,95.46555351191965,2.155128575477688,74.75032570248
10.94772842419451,53.26781703994712,5.351901579707411,12,9.549241679007018,101.15516136239417,2.210715528139918,100.0
7.042439899833621,65.76451689153052,5.505799968041788,19,8.617005059061215,85.48997204612942,7.292109485008531,94.75862181068688
1.9526117575164612,76.97456461876686,9.103696347046828,6,6.086674093284492,123.95680801435375,5.002905186781796,62.75065902320521
7.922830561780323,89.53615824194819,7.3673367296951495,14,5.624773237389228,77.93378746460303,4.151556760573104,100.0
0.5502163378434943,65.9376251466035,7.140345468246199,22,9.07396290349629,90.78987089392892,1.692030516772518,57.54028646190594
14.549126433260513,81.29456882185045,4.688613231215305,13,9.490063734225224,114.04990464770188,1.8752722291216661,100.0
4.140479705600271,94.29888741180935,9.16083816009661,22,3.7086276346817018,100.63528196151148,0.10551636815900545,98.37449420378508
10.600356549663712,80.79315940911523,8.336885819250902,18,7.139286435957552,108.2382277375007,0.9142626886170924,100.0
4.987377217430575,61.64797373768169,4.406010171400009,28,6.6221825381549095,122.99746175028145,5.568386946902411,96.28353603822632
8.321088338844973,51.220039077826904,8.247010583378612,19,7.973680210089905,115.0570232249872,8.918731300084099,100.0
8.747364469492474,93.50494369504649,7.261229304055877,28,9.914002186242257,102.06214517711717,2.871647651305574,100.0
2.9576712884084326,51.063470542519354,4.490352074480669,23,6.273914471008302,131.340139747777,3.2774722589612812,70.67879432730318
15.513354044232937,93.73508363420997,6.749803849171939,17,3.9089522280041287,90.5749577680565,1.156056106115122,100.0
12.402125173777833,76.4468567013606,6.908177722780282,9,7.868511550223896,98.49535538511171,3.886309456071028,100.0
15.031983065027026,96.95338492564481,4.9946472409796545,40,9.084946102906304,99.5433950274585,0.3722170456932916,100.0
14.317237606842381,89.93916178868326,9.674188882001694,7,6.544360327720338,98.4636735097453,9.176006962619002,100.0
9.566399660977362,99.89670552666686,9.099852228883972,25,5.9424437797905085,83.9618401455826,6.731113481245287,100.0
14.74998776036987,67.53559077258551,8.01413402397465,28,6.344110891933451,76.24525262259253,9.907488093932189,100.0
1.415880032830712,88.35941444655634,6.773773366003644,9,8.275308050696852,106.2580236156879,8.828231626784937,54.93713354862724
3.135725798706323,70.0965456804621,6.470593249507051,16,6.318308588072529,90.49789321674014,4.729905936981527,67.87270665151527
0.7236366225686091,73.99378101519544,7.905840802905725,1,7.493140450514268,128.6171318347192,5.196850311503769,45.48558064697638
5.2052852922122295,81.37527316091851,7.272591216441433,5,7.04170437360991,98.9118651514714,1.9057604651719384,86.77759284579545
6.218836635031712,93.68385570931693,4.3736386352913135,4,6.886930581365851,96.22766113762765,4.620393428395556,90.33305348675741
4.341584508382335,99.20417345996475,7.07501589262199,27,8.05193849012835,116.41509679603982,9.030278734928118,100.0
13.25980014643087,88.41367069322591,8.838421703397037,40,6.282130150203709,106.03288956171582,0.5085342363582113,100.0
5.7080532270974285,70.8883391083667,6.755439265581749,4,6.354120159726581,97.36723858319426,8.635568029983098,79.7100834101588
4.494952154998092,71.06785011385351,4.31173946532561,17,8.196404274999631,90.38902378353335,3.4094780164260974,76.27728221418083
8.683137330531975,86.87911507944457,8.717669196304199,25,5.519612013747022,154.8655270599861,8.995127650963099,100.0
2.2547875995962023,61.938857288415115,5.208182692815846,19,5.6796697137665095,105.42678643392608,9.408799063414847,56.46269670870569
12.835151692064635,55.52370565656973,5.551725009328233,40,5.10952856298461,116.26644366076594,6.70864887001906,100.0
1.1928102988763332,67.73110788203883,4.988238120593776,48,8.27351636991483,84.65581719649757,6.644237865926779,74.14370944258214
15.790190985608277,64.36194958270409,5.9812903892289855,26,6.842144547878099,91.33021920364487,4.527543377087401,100.0
12.355916308746519,64.81540602279951,8.54050903413181,48,5.0295772808814005,131.68518832435433,8.355402245437075,100.0
3.1794509045467585,61.680387552495496,7.1163151570236245,11,8.280712843463602,120.95396409033452,9.616127584332832,64.81874860518019
0.08835387397763839,52.104659481818096,5.229287644904275,6,6.166686757636847,106.86433155599924,7.750818003391192,28.254861002169328
13.047382855277347,50.89369673667069,9.266980468912244,2,5.692482881744672,94.27643662304465,6.219367337567093,100.0
11.309717501561874,99.38611948680158,9.277491129709176,9,6.706482161684572,96.48946342065136,6.0679289582133675,100.0
11.664114688655797,71.38865668679311,9.22347055027604,33,9.218085414201838,89.85833897115806,8.494699015836623,100.0
12.340325546975132,69.21633235798409,5.432777268289236,24,6.4075567052551445,82.64726004792038,5.412037657712983,100.0
1.1847144277454458,83.9823641346535,6.707436065085929,34,7.863008296173377,113.85766276391522,8.038598862488227,73.5587654588945
5.735451656708362,60.912694393253204,9.90993793684525,15,8.090620030676432,108.08246834188088,5.088852551742457,99.23273382340766
1.8539049524020754,97.49805919751127,8.632074857859942,1,7.664909947009609,111.0411822451341,0.6244427497392413,65.07266897308067
13.809654814009496,89.3172507207776,4.163004527353359,23,8.906607474511393,94.94653018056604,3.8394700890415523,100.0
9.972770029240927,54.47055011561297,4.391227547562952,9,5.939325993051582,103.83458462699745,4.444409576714987,100.0
5.294368397642387,70.87903878924642,6.783588260873996,37,5.434997735424496,93.51934352538798,1.416172449866172,100.0
1.0169336045763782,93.95591537810824,9.455321235169361,21,5.405550015962508,89.09037905844541,1.024963291892128,73.63682511875452
4.975717147450595,97.2366011145705,7.232210787716285,25,6.78329737705031,125.00593654213264,5.354649496569541,100.0
5.202933152427953,73.37007556249348,6.986875048205741,42,5.5794300132392065,101.82260945261115,0.8514363655608215,100.0
11.673698853409025,80.67056946053539,4.632842199739784,38,7.221311367797993,107.61181507429811,3.0294516789008394,100.0
10.20091954168341,58.35169730460376,7.940680628345764,26,7.11548262958734,112.53631020786251,7.44596975963076,100.0
14.195403881221225,99.55843130684883,8.932618963601353,28,8.52785995477906,102.01061329349535,9.644321795679808,100.0
7.555438802591189,61.58358506917217,6.2825200450453735,46,7.4367164623540605,103.60949116037732,7.178705805519286,100.0
1.9135079350128272,97.13658870675629,8.653671105551965,37,6.375772216207828,83.7006223456944,9.926255484528703,84.51494929996242
11.41191659556792,82.48233244961843,9.786859923404869,19,7.6162738066490245,86.55827457345121,6.983379712794027,100.0
12.172560777870359,80.38683974394296,5.2225987547661346,26,5.454708970153089,85.7827786730733,2.9379447065432753,100.0
8.98043516111194,75.63442555082543,7.139977787168448,40,6.942788967963524,109.08187625230804,6.720525405053619,100.0
12.335474879272976,61.53349058588793,5.722827748507453,19,7.479101850393371,101.06335979233097,7.021567651969038,100.0
7.900729541830252,58.82640160027542,8.757126514203037,43,7.19397639722519,86.55952654351618,3.717269846164606,100.0
8.363725270111905,61.02431045350877,7.465560195286945,18,7.622597642403976,108.7014826245281,0.17713850609389015,100.0
6.840656293736794,59.32191310721272,7.807494505301823,19,6.033930976430813,108.15184691431159,7.0319978477548695,100.0
0.406706027905523,88.97922367833766,8.787484957695364,34,8.728047104214275,89.57551013050953,0.2170009527554162,77.05611604470457
1.7262628318928712,67.5062629583365,6.375822835974729,46,9.73325342409356,99.5825868305609,6.311880780600712,80.4488461735698
0.502866970987748,52.89213382816982,9.490540410442259,1,4.595985782712109,108.20712512590715,1.6361648874255508,40.629376163587835
10.182566580220486,98.45513150704056,7.1981732034768395,29,5.176603006068627,87.12466968820866,5.656035277480433,100.0
5.029695697221227,94.18929424817128,4.947728937012088,33,7.064624512036578,108.49340147343926,5.039130253806,100.0
8.137131058635244,96.38761415976064,8.175394709012814,21,6.615173529170689,104.51535406245343,0.13513642306182572,100.0
14.521063582817488,99.74539113232177,8.759568102629526,2,9.844618608659173,85.0120044174846,3.6286581699510343,100.0
3.988675666381999,58.69476246097437,5.90057006240516,5,7.329676485136692,103.29695102497153,6.010911673963028,63.67203594345008
6.566126768570076,69.81210094513294,9.143075541992518,14,9.088817880588936,105.48472879983856,8.486065518987797,100.0
12.088818216688779,87.91192378520456,9.4368595285946,26,3.9263141703196,90.60998310791801,8.886421138365172,100.0
3.6607706478659594,84.8010309026896,5.661426924266854,9,8.221254224998528,91.79074525200686,4.838499700332233,70.52650802635203
1.2316785572606879,57.69479531699275,9.901128836291331,8,5.926724771112518,84.87370103603214,7.284224872994382,48.977472484924036
4.636023246620288,90.79165624953089,4.84426916829255,32,5.902686145570514,93.2650154631416,3.1645457653345765,97.8701751574697
2.5795405960640707,61.22202859183304,5.21209401041494,31,6.627462960381814,99.81876984344278,3.4218640575865744,72.05468193414005
14.875162437481169,61.19088074113115,5.105349035428157,47,4.863124540403362,91.83216761958519,1.9446351918231375,100.0
12.929926073030671,76.84872114467068,9.363938260047222,5,7.664178287982779,77.7266815263417,5.619481099932393,100.0
10.134460104166775,79.64699674208515,7.925755313949772,40,7.286072450075192,89.6711796304506,3.145641509273652,100.0
13.943369443003483,79.00431039189056,4.9126256993336375,35,7.399288372280906,93.74061839781997,0.8437089643850504,100.0
12.858753230385831,54.574341869887746,6.641940510210094,1,8.330546533199358,112.25258064448377,6.850060866631788,100.0
2.9851209421765734,93.87304313151901,7.691788150418812,28,9.272173069291231,108.92147372165395,7.0775320760539815,89.06668612575103
14.280943975839644,63.2800021294353,4.5007845099363,3,6.454433426368679,112.54331618312503,3.5999241877905783,100.0
8.629475870650412,56.47574606414021,9.294498210444033,0,7.7160259596047105,88.91471654501548,0.767233994560228,100.0
12.919042482625,94.43740399344887,8.82162121264921,18,7.439482312502469,102.12326168619015,4.262977174034259,100.0
14.337460798775892,97.78257491148767,7.03124064145983,25,7.56642175949341,70.0,4.423354580502155,100.0
5.088055599549822,93.10638086327253,9.802759691555023,24,7.588896496698975,106.43380597271482,6.686708848978929,100.0
1.7608307924428281,90.4758037362439,6.506565875650598,9,9.38575501684726,109.16346510851196,3.154163912586835,61.74322845119185
3.646962600671067,82.7620990319511,9.904661914218988,14,6.31048469726606,94.72562248208614,6.825992797813054,80.49682843366283
6.833724618020101,77.54286853045696,8.007519992821763,21,4.711396145194477,104.43144717582672,8.714885417573884,100.0
13.08823625475989,54.34933799557051,7.808027639523649,47,5.953189347076169,77.2761358694492,2.3748604236219983,100.0
13.771689332101495,70.42266065353493,4.9957293717747095,20,8.135900400303107,87.98399514400265,9.789195561198998,100.0
0.11123408849905125,68.6344258506157,9.291566549827863,21,7.034994262970765,111.48173857648413,3.8636813713680693,58.736927612670485
8.171956841241052,62.98768918801631,6.564938127523691,35,6.2986009892575066,107.66879917809362,2.6725868514706175,100.0
6.678576050380464,86.17100568442925,4.973400434694876,33,5.385254097385538,93.82218233432849,4.215111825102905,100.0
3.553724967531684,74.79378675393855,4.0756451198545545,29,7.331929182595799,112.17043476107065,0.9439747590385916,86.5985929134409
1.9178458773389249,54.0523107953824,7.358534101830296,24,7.966759412910713,102.07447175199866,1.2570590651211566,65.09496309806748
5.401842742458047,61.009160097490565,7.164397732736058,44,7.458808082644042,92.4366855411676,4.144340469683314,100.0
15.086555262600307,84.16293818297979,8.316121734214951,27,6.62000450326758,97.2575903409506,7.624445219391001,100.0
5.171246912332084,53.80654297451501,9.341548318106813,0,7.219961926446193,93.16873463032697,9.00312239574491,69.54382448350651
8.300649947893858,92.56034570243844,4.476439507858177,48,7.211264449836123,82.24336073772209,6.648179907162709,100.0
11.248303342322846,74.75732635069872,8.388978942042174,44,7.284545396826494,118.85028708853152,1.0521955523816973,100.0
5.818073638068704,74.0293288663324,5.124471664585493,3,5.22354257347132,91.47963350061113,6.720197621805351,76.69517397759336
15.54851332353537,79.62038923297588,9.149062318942985,6,7.295989525922317,87.51458928554632,6.35427920702972,100.0
15.39915671907378,91.23404829625746,8.914381083169935,48,6.3391052973007085,77.05977519229961,8.057639182933313,100.0
4.0285167332058265,67.39046039510966,7.244762529913267,8,8.560927909014637,70.0,8.25248666652181,60.33518452773271
7.955976094278167,83.90080762795318,8.26145679173987,35,7.199377962625411,110.5224530217848,8.68203075778979,100.0
4.814052957068315,78.28659819978955,5.886100679102491,18,8.253218832734339,111.90413030554318,4.141315145790983,91.8362355013448
4.557447910039482,63.35141350847107,6.827007393596888,0,6.5473279194253715,117.89557876892061,6.978643953521443,72.98044902015496
0.5901911576725247,93.9314993177579,8.92982138626283,9,6.601429243582812,97.76441025744727,2.6825035892231073,60.11771214659351
9.75302934367835,89.8713010803464,6.755591183039283,35,9.241376869384498,95.17011209059608,9.993362799835042,100.0
8.042864371661784,82.92259173292128,6.1467895919526505,8,7.654502782623262,92.38415330045288,1.7533424137685993,100.0
0.8236600199998296,92.52908645471209,6.965274683501799,44,5.928228201391391,93.75163555242696,0.1011443166083581,86.05992336641926
4.458343427785783,93.36471004799012,8.969495514623311,45,8.345461657930713,116.7968552611028,1.48808714518176,100.0
14.53225417546646,85.41814883575174,6.011248284225236,41,6.200042899858194,99.60227126906562,7.758722895441267,100.0
3.8329902506715587,91.85066641818361,5.042569558814463,31,7.338547206717284,105.67106194002105,4.467836765082115,93.69618537274533
2.3183179534595695,84.87357308346418,8.272084121984685,31,9.755011946289107,93.36989752059395,4.475002478104283,84.57077761964227
7.831244164441008,84.00703858801502,8.95586927624849,5,4.853076418542919,119.8127185933106,9.550229196116685,100.0
15.770407265769611,80.93056891075922,4.6038248711411995,47,6.7363271173501955,71.4289168084789,9.196349080280742,100.0
3.8728843441840066,87.63583197788206,5.439244676535669,37,7.612407461353046,81.69213737922931,3.111947378040092,94.66592863903396
10.754168758494057,57.93025526465368,4.851831938565963,16,8.147047501997012,105.69565786351836,2.0905812878086616,100.0
12.185913845259481,94.04353795994642,6.087648469493,9,5.138149138958691,126.25916126846403,8.484822099337396,100.0
3.8022007038783947,93.5921763872616,6.702105873432476,49,4.696314597137473,96.62349700361844,9.060190710443631,100.0
11.651461577789753,51.462364151727954,8.492958021779838,26,8.63612402798564,87.36443791408985,5.415969227984869,100.0
5.884530123508052,91.29083752823814,7.906885509290045,49,5.919377714794244,115.00994057737516,6.294237111171005,100.0
10.116893289497272,56.44349337367226,7.725571404870587,34,5.856576238004028,104.85547663022349,2.569142846922934,100.0
10.136475372174315,66.7559427129571,6.114249679657926,20,9.32537450915825,119.35320717991365,8.008026879785247,100.0
8.572394945196136,87.1754128145804,9.04868531850856,24,7.1045534720977335,80.64473372883486,6.321224284490231,100.0
1.4446363208705328,58.03799480241541,6.827723004388988,27,7.1143573415223615,118.17502729016388,5.035135112979966,63.20785485029316
13.364839929427808,90.8983512059531,9.874629628090927,46,6.730300832272701,76.77313814847592,0.6010855607839583,100.0
5.132481039547773,91.6067088978871,7.804852829774421,14,5.164026899885245,95.67741780767699,9.159349625111536,90.68553299513
2.9842961663976677,75.37338668804182,4.757588449387017,3,8.013545424091582,106.1917412923589,6.154514203844061,56.85063749791975
0.6524022648762227,50.31929358584168,8.057065372452604,28,7.614175782888435,102.7902006729864,1.9269109469296797,58.47124203401607
9.454287091011869,64.35190665874563,5.950624092590194,8,7.253036988009149,115.90888503973551,6.063861169830528,100.0
10.841029789476519,80.84634591878711,8.117963180116584,26,6.825515441085613,72.60009974486165,6.774633542399734,100.0
0.26540526284569843,99.05930890137117,4.4178468889744344,25,6.561520525992569,102.11511219548555,5.257703366832255,61.69716777399909
8.193488932788496,81.59067635083342,5.049288623055756,18,8.368725084321122,117.99463049175921,7.181017379560225,100.0
3.6239324031670073,62.99017905320799,9.134423553434718,27,6.7880604051908575,100.88941340608145,5.814539479286243,84.54954821485843
10.322764646551198,81.70028515498056,5.363077342141089,16,6.9039084421991666,82.86490480349946,9.477695820321483,100.0
2.789862864079863,76.99926898579278,9.02224675145764,42,7.79483973232566,115.1126109223998,0.5369707859930684,100.0
11.055003809639455,88.99226975755718,5.675656530726463,40,7.311941396020579,90.27534594784457,1.062457084695605,100.0
6.1877655408085985,55.34903194134792,7.857291460352246,41,9.463414086310657,87.63515481905682,1.7367163695433985,100.0
14.987679819787752,88.05139512510141,8.164903441058986,49,4.357949833790043,85.7479637067474,6.901710706043321,100.0
2.200335106335892,77.06332893380551,7.075928518870318,19,7.449861157550894,97.01972330576557,6.4559587274980865,66.14621687455652
5.457061616804136,98.14960019294973,5.831864060180388,44,5.941591329291747,102.74590330559306,8.92058860209694,100.0
1.8155763398494251,67.0936083019343,5.275866258226577,39,5.586870197867606,80.9634991794538,7.328774528838984,70.55183944514546
14.795097892457004,81.6310946566974,4.199136127374557,38,6.314403690933478,84.04531184905083,5.083554875645922,100.0
14.037429654095696,96.60140527550087,5.823678407444342,48,7.082019112722643,89.58275686206673,9.918317924636304,100.0
4.12706604344249,55.12548639953396,7.918976743187698,22,7.148603613885115,85.67517028170039,2.6610795616929916,77.73906071005474
10.559744736546865,96.86142436182256,9.629828910690897,46,4.724040676482261,100.55137339824145,8.331916597854539,100.0
13.075555203219453,84.39428611504067,9.227226893578312,31,6.188374255483271,105.4183239460132,4.267903721939193,100.0
8.883212985591397,53.39185295525859,8.596388659211815,46,7.421832327214688,103.3581071539989,6.487351388757342,100.0
8.474409253696104,65.04817834734081,8.730684059519792,32,5.6846043238245185,103.37997833121703,7.27268470452434,100.0
3.869636654407227,85.40860443226407,7.989909420855971,45,5.327824142925227,125.06487572932916,6.3375408719033635,100.0
1.4896442848943874,53.36753007343859,5.561721145396018,4,3.615801538760583,106.35525399440732,1.4050730310859327,42.28057582431341
14.355452127253228,79.10852300881366,9.44317018423498,42,6.005209827436962,111.75946371833871,4.429510107479327,100.0
14.406688914613287,67.29415284764784,8.024393871435004,47,5.27555620157378,93.78076375334541,5.614383779331243,100.0
10.129623316372287,81.04577588837385,7.362643785882639,33,5.524100675334913,114.16009213992237,8.490437591785968,100.0
5.424476656779211,52.28710169062564,4.665936815280887,39,6.59226954508052,93.06471214310017,4.436457487985724,96.88138507236691
5.587353193802574,93.57684030761882,6.682333262838553,10,6.100256685185653,106.17172491382885,9.187473048042515,94.34573913809483
11.61529086192383,98.67444845886985,6.762149627211558,49,5.250643159211041,79.42949697726426,4.4037422302521065,100.0
14.353764159241234,98.44389276428458,9.187381657136019,2,3.8262376521501595,102.49351197982183,5.487798592630116,100.0
14.193382788241877,87.48259158714623,7.279889321126731,32,7.453466957721464,85.36929647245994,7.96285682942801,100.0
12.478008733721982,56.5043120065316,6.282403293822458,10,8.12924082071271,114.04053481725862,5.830676844221436,100.0
10.272506338468604,87.91315979645113,9.860801971063957,15,6.40488253150844,113.13814692998177,9.602180723828246,100.0
1.3462394399207813,51.229345822940076,4.664323559957894,17,6.6013364553185845,93.00058918661361,6.603358305141276,44.828318038796986
2.5860594255138203,51.106177576449866,6.535290569871668,29,7.004215773529185,130.74362392936808,5.227094540676011,74.32034854253422
14.376867016433268,66.18051095747705,4.252148051028431,47,9.368175364918377,95.71182555709788,0.23591967780795864,100.0
9.702864954553439,74.43215952023328,8.439424724601583,9,4.648438309261343,75.8197164899121,4.137328975803298,100.0
0.14715282586607437,88.52037089038966,9.508459313194905,17,6.378265411191146,88.31323044455979,2.992484192601604,63.10216228636921
1.6235446858565137,84.16476883032526,5.680223977302937,37,4.417040553800921,84.33788466463224,7.481056678874892,74.88133358022733
10.616028305728893,72.29513531883742,9.150050060794726,18,7.543477688103338,105.69403152679382,2.082776751535458,100.0
0.08098534153949899,63.68133331408329,5.753309382771387,35,6.784062409317983,81.46955459991321,2.052200872940718,60.93477692832993
2.5729288226799785,99.85622500788556,9.46462096986349,12,7.304488169404117,91.91178976290632,1.8951904323737678,78.04352465003139
8.779740629865378,71.30906511179865,8.523771421580705,45,7.2296838438866144,104.71828255805156,1.2561561315623593,100.0
11.070323163083092,72.56935121648377,8.829440661048633,2,8.486062380555275,102.07968842067704,3.110070036708874,100.0
10.431380152041609,58.181191059583455,4.108039333602727,9,7.807199446852699,99.81034281487331,8.859221144434251,100.0
3.5883089513689566,89.74047743749647,9.776862142444156,37,8.245761936490132,101.89000778566101,7.749284723059549,100.0
11.394867541560574,84.68411128907442,8.360025952421939,0,5.401697965154584,94.44249853738518,7.352512163067935,100.0
3.795985399948801,61.03848063943802,5.8285065723168,26,8.789756297462716,75.94371916500504,7.973368056499627,70.12672799018999
5.206395170548284,54.11905228079213,8.976367989153083,45,5.916455890766501,94.04742668883033,2.6941788932957165,100.0
11.943862481888386,84.02496510373565,5.68912719048958,7,6.002695686064029,107.03124676472929,8.874416907524878,100.0
10.394126384755435,82.72556071405677,9.236523037396768,45,7.406263866029492,97.94597517085893,1.373033751416044,100.0
13.587574567906847,63.662976349910466,4.675482342471622,41,7.452877394573915,105.87232559695751,3.3634572671558196,100.0
10.521806276805494,97.54317811252051,8.222115864764774,16,5.392214796651282,91.19825455735771,5.867481189673429,100.0
9.092937653367546,57.55289458904501,7.244190859869462,8,6.740081062339154,114.91504119816894,1.0290508834200063,100.0
1.4987962852494796,71.6167400521301,4.579206821172645,5,9.232352975304213,70.0,7.301301877764249,40.09982281019549
5.883452848950936,97.18079600837994,5.451362969553034,42,4.797495157698857,102.12160769385032,3.8724604820347497,100.0
4.243237882907607,70.98636584630611,4.074424217663889,24,9.22782886151909,120.23320520681918,7.844056656084001,85.30892697985
3.903834294065337,81.92629738320429,6.812607792787035,38,6.637452322875265,122.46547774062194,4.928962855846027,100.0
15.56816887603913,69.87971989813971,5.807591564560003,48,3.49336774984727,96.52260746136287,1.8087452442533636,100.0
6.2895635946681665,63.7107601174335,7.590144905786553,27,4.94990239977564,80.10702766535674,7.347618113553444,93.84058590481703
14.272744882833813,99.19888239799141,5.783426846251703,32,5.55478369339721,120.49709263515038,2.5214395583894356,100.0
10.098218015956206,70.46670031575215,5.799514669041908,36,6.064106048825886,99.22202249791658,4.908103012680428,100.0
12.716980856666375,94.70496018395673,8.45915919238962,8,6.842930112061993,97.61545691095179,0.7553326915690761,100.0
8.042193489683074,61.49773029455431,4.2888570158701205,17,3.0,86.60718038683405,6.178666544120367,99.17122549260807
9.230462154021746,60.655235201254165,9.417369971151924,20,7.280206588716481,81.25168778712614,6.658577662162772,100.0
7.880283101101822,51.55670414422557,9.113583246347089,1,5.417364237512674,108.45794753386531,3.7867420997278356,100.0
3.123887804768712,82.58334126879424,8.00682809935844,42,9.085783857401587,110.0480718213799,9.544227803210738,96.08667017759367
11.559233844184085,68.42631718618806,7.559329420644306,37,6.594734918884038,103.02316002699132,8.741689214820683,100.0
4.492357799053693,93.21791249198185,9.353814988837915,39,8.414269257599095,88.53931327609236,7.079409157399947,100.0
0.38905546290326143,73.66049533457786,5.1119810771722864,35,8.66552346987144,84.02501762336276,7.136520744937426,61.6770572515422
10.327556734514685,98.40967139573608,4.473814973144972,49,8.624909865199324,78.5162701717016,2.5240171494215122,100.0
2.833770870512783,59.27627578515606,5.437061019457229,42,6.1503898855562715,91.5918223588304,6.568152310884489,80.22022417656473
15.047337349646629,93.43115839778054,8.767469672201141,36,6.131199763418015,84.91219652876555,1.9820626523551965,100.0
15.262857232041398,88.82984263958708,4.2080216003589,14,6.662540051067527,74.36035457063431,1.4400322391982212,100.0
14.637830243527176,88.5460922322026,7.496841010500938,27,7.9543560630683885,109.77017518529573,9.994678942025802,100.0
5.92253920408711,92.23916140584438,9.972625097147858,17,6.233957095368756,80.2140420777255,6.223759314731741,100.0
0.24730586446187885,88.05119954714993,9.134176563025235,33,6.821106289614629,114.75884022146101,4.309878726571905,75.46964818498196
14.853097001403606,81.31101608157077,7.128674134261537,21,7.410390724509175,105.91107565170195,2.8816452288395134,100.0
6.850946373077029,56.56224388411938,4.381845455719854,10,5.6426621109282,104.41511781427599,6.039204436622274,91.56780133427979
